image_id,image_path,crown_mask,root_mask,combined_mask,multiclass_mask,width,height,has_multiclass,split,source_json,source_image
lm_0196_is20240508_141818_5134_10255500,images/lm_0196_is20240508_141818_5134_10255500.jpg,masks_crown/lm_0196_is20240508_141818_5134_10255500_crown.png,masks_root/lm_0196_is20240508_141818_5134_10255500_root.png,masks_combined/lm_0196_is20240508_141818_5134_10255500_combined.png,masks_multiclass/lm_0196_is20240508_141818_5134_10255500.png,929,676,True,train,IS20240508_141818_5134_10255500.json,IS20240508_141818_5134_10255500.jpg
lm_0197_is20240514_125818_1688_52425670,images/lm_0197_is20240514_125818_1688_52425670.jpg,masks_crown/lm_0197_is20240514_125818_1688_52425670_crown.png,masks_root/lm_0197_is20240514_125818_1688_52425670_root.png,masks_combined/lm_0197_is20240514_125818_1688_52425670_combined.png,masks_multiclass/lm_0197_is20240514_125818_1688_52425670.png,929,676,True,train,IS20240514_125818_1688_52425670.json,IS20240514_125818_1688_52425670.jpg
lm_0198_is20240515_162420_6061_21268538,images/lm_0198_is20240515_162420_6061_21268538.jpg,masks_crown/lm_0198_is20240515_162420_6061_21268538_crown.png,masks_root/lm_0198_is20240515_162420_6061_21268538_root.png,masks_combined/lm_0198_is20240515_162420_6061_21268538_combined.png,masks_multiclass/lm_0198_is20240515_162420_6061_21268538.png,929,676,True,train,IS20240515_162420_6061_21268538.json,IS20240515_162420_6061_21268538.jpg
lm_0199_is20240520_095334_8312_73427112,images/lm_0199_is20240520_095334_8312_73427112.jpg,masks_crown/lm_0199_is20240520_095334_8312_73427112_crown.png,masks_root/lm_0199_is20240520_095334_8312_73427112_root.png,masks_combined/lm_0199_is20240520_095334_8312_73427112_combined.png,masks_multiclass/lm_0199_is20240520_095334_8312_73427112.png,929,676,True,train,IS20240520_095334_8312_73427112.json,IS20240520_095334_8312_73427112.jpg
lm_0200_is20240619_130215_7391_17018621,images/lm_0200_is20240619_130215_7391_17018621.jpg,masks_crown/lm_0200_is20240619_130215_7391_17018621_crown.png,masks_root/lm_0200_is20240619_130215_7391_17018621_root.png,masks_combined/lm_0200_is20240619_130215_7391_17018621_combined.png,masks_multiclass/lm_0200_is20240619_130215_7391_17018621.png,929,676,True,train,IS20240619_130215_7391_17018621.json,IS20240619_130215_7391_17018621.jpg
lm_0201_is20240619_164755_6773_33332172,images/lm_0201_is20240619_164755_6773_33332172.jpg,masks_crown/lm_0201_is20240619_164755_6773_33332172_crown.png,masks_root/lm_0201_is20240619_164755_6773_33332172_root.png,masks_combined/lm_0201_is20240619_164755_6773_33332172_combined.png,masks_multiclass/lm_0201_is20240619_164755_6773_33332172.png,929,676,True,train,IS20240619_164755_6773_33332172.json,IS20240619_164755_6773_33332172.jpg
lm_0202_is20240622_101154_4427_39180381,images/lm_0202_is20240622_101154_4427_39180381.jpg,masks_crown/lm_0202_is20240622_101154_4427_39180381_crown.png,masks_root/lm_0202_is20240622_101154_4427_39180381_root.png,masks_combined/lm_0202_is20240622_101154_4427_39180381_combined.png,masks_multiclass/lm_0202_is20240622_101154_4427_39180381.png,929,676,True,train,IS20240622_101154_4427_39180381.json,IS20240622_101154_4427_39180381.jpg
lm_0203_is20240622_121534_1657_16399432,images/lm_0203_is20240622_121534_1657_16399432.jpg,masks_crown/lm_0203_is20240622_121534_1657_16399432_crown.png,masks_root/lm_0203_is20240622_121534_1657_16399432_root.png,masks_combined/lm_0203_is20240622_121534_1657_16399432_combined.png,masks_multiclass/lm_0203_is20240622_121534_1657_16399432.png,929,676,True,val,IS20240622_121534_1657_16399432.json,IS20240622_121534_1657_16399432.jpg
lm_0204_is20240625_201248_2011_86463663,images/lm_0204_is20240625_201248_2011_86463663.jpg,masks_crown/lm_0204_is20240625_201248_2011_86463663_crown.png,masks_root/lm_0204_is20240625_201248_2011_86463663_root.png,masks_combined/lm_0204_is20240625_201248_2011_86463663_combined.png,masks_multiclass/lm_0204_is20240625_201248_2011_86463663.png,929,676,True,train,IS20240625_201248_2011_86463663.json,IS20240625_201248_2011_86463663.jpg
lm_0205_is20240628_192432_5729_36527367,images/lm_0205_is20240628_192432_5729_36527367.jpg,masks_crown/lm_0205_is20240628_192432_5729_36527367_crown.png,masks_root/lm_0205_is20240628_192432_5729_36527367_root.png,masks_combined/lm_0205_is20240628_192432_5729_36527367_combined.png,masks_multiclass/lm_0205_is20240628_192432_5729_36527367.png,929,676,True,val,IS20240628_192432_5729_36527367.json,IS20240628_192432_5729_36527367.jpg
lm_0206_is20240628_193558_9995_15150540,images/lm_0206_is20240628_193558_9995_15150540.jpg,masks_crown/lm_0206_is20240628_193558_9995_15150540_crown.png,masks_root/lm_0206_is20240628_193558_9995_15150540_root.png,masks_combined/lm_0206_is20240628_193558_9995_15150540_combined.png,masks_multiclass/lm_0206_is20240628_193558_9995_15150540.png,929,676,True,val,IS20240628_193558_9995_15150540.json,IS20240628_193558_9995_15150540.jpg
lm_0207_is20240903_213503_2503_79133331,images/lm_0207_is20240903_213503_2503_79133331.jpg,masks_crown/lm_0207_is20240903_213503_2503_79133331_crown.png,masks_root/lm_0207_is20240903_213503_2503_79133331_root.png,masks_combined/lm_0207_is20240903_213503_2503_79133331_combined.png,masks_multiclass/lm_0207_is20240903_213503_2503_79133331.png,929,676,True,train,IS20240903_213503_2503_79133331.json,IS20240903_213503_2503_79133331.jpg
lm_0208_is20240904_171938_0636_04375676,images/lm_0208_is20240904_171938_0636_04375676.jpg,masks_crown/lm_0208_is20240904_171938_0636_04375676_crown.png,masks_root/lm_0208_is20240904_171938_0636_04375676_root.png,masks_combined/lm_0208_is20240904_171938_0636_04375676_combined.png,masks_multiclass/lm_0208_is20240904_171938_0636_04375676.png,929,676,True,train,IS20240904_171938_0636_04375676.json,IS20240904_171938_0636_04375676.jpg
lm_0209_is20240905_110943_3716_54614033,images/lm_0209_is20240905_110943_3716_54614033.jpg,masks_crown/lm_0209_is20240905_110943_3716_54614033_crown.png,masks_root/lm_0209_is20240905_110943_3716_54614033_root.png,masks_combined/lm_0209_is20240905_110943_3716_54614033_combined.png,masks_multiclass/lm_0209_is20240905_110943_3716_54614033.png,929,676,True,train,IS20240905_110943_3716_54614033.json,IS20240905_110943_3716_54614033.jpg
lm_0210_is20240914_183355_5870_33547505,images/lm_0210_is20240914_183355_5870_33547505.jpg,masks_crown/lm_0210_is20240914_183355_5870_33547505_crown.png,masks_root/lm_0210_is20240914_183355_5870_33547505_root.png,masks_combined/lm_0210_is20240914_183355_5870_33547505_combined.png,masks_multiclass/lm_0210_is20240914_183355_5870_33547505.png,929,676,True,train,IS20240914_183355_5870_33547505.json,IS20240914_183355_5870_33547505.jpg
lm_0211_is20240914_183421_4966_71361131,images/lm_0211_is20240914_183421_4966_71361131.jpg,masks_crown/lm_0211_is20240914_183421_4966_71361131_crown.png,masks_root/lm_0211_is20240914_183421_4966_71361131_root.png,masks_combined/lm_0211_is20240914_183421_4966_71361131_combined.png,masks_multiclass/lm_0211_is20240914_183421_4966_71361131.png,929,676,True,train,IS20240914_183421_4966_71361131.json,IS20240914_183421_4966_71361131.jpg
lm_0212_is20240914_192910_8394_34260103,images/lm_0212_is20240914_192910_8394_34260103.jpg,masks_crown/lm_0212_is20240914_192910_8394_34260103_crown.png,masks_root/lm_0212_is20240914_192910_8394_34260103_root.png,masks_combined/lm_0212_is20240914_192910_8394_34260103_combined.png,masks_multiclass/lm_0212_is20240914_192910_8394_34260103.png,929,676,True,train,IS20240914_192910_8394_34260103.json,IS20240914_192910_8394_34260103.jpg
lm_0213_is20240921_213758_9785_55113763,images/lm_0213_is20240921_213758_9785_55113763.jpg,masks_crown/lm_0213_is20240921_213758_9785_55113763_crown.png,masks_root/lm_0213_is20240921_213758_9785_55113763_root.png,masks_combined/lm_0213_is20240921_213758_9785_55113763_combined.png,masks_multiclass/lm_0213_is20240921_213758_9785_55113763.png,929,676,True,train,IS20240921_213758_9785_55113763.json,IS20240921_213758_9785_55113763.jpg
lm_0214_is20240921_213859_7723_58844259,images/lm_0214_is20240921_213859_7723_58844259.jpg,masks_crown/lm_0214_is20240921_213859_7723_58844259_crown.png,masks_root/lm_0214_is20240921_213859_7723_58844259_root.png,masks_combined/lm_0214_is20240921_213859_7723_58844259_combined.png,masks_multiclass/lm_0214_is20240921_213859_7723_58844259.png,929,676,True,train,IS20240921_213859_7723_58844259.json,IS20240921_213859_7723_58844259.jpg
lm_0215_is20240926_134323_9294_68899226,images/lm_0215_is20240926_134323_9294_68899226.jpg,masks_crown/lm_0215_is20240926_134323_9294_68899226_crown.png,masks_root/lm_0215_is20240926_134323_9294_68899226_root.png,masks_combined/lm_0215_is20240926_134323_9294_68899226_combined.png,masks_multiclass/lm_0215_is20240926_134323_9294_68899226.png,929,676,True,test,IS20240926_134323_9294_68899226.json,IS20240926_134323_9294_68899226.jpg
lm_0216_is20240927_105700_9735_91015829,images/lm_0216_is20240927_105700_9735_91015829.jpg,masks_crown/lm_0216_is20240927_105700_9735_91015829_crown.png,masks_root/lm_0216_is20240927_105700_9735_91015829_root.png,masks_combined/lm_0216_is20240927_105700_9735_91015829_combined.png,masks_multiclass/lm_0216_is20240927_105700_9735_91015829.png,929,676,True,train,IS20240927_105700_9735_91015829.json,IS20240927_105700_9735_91015829.jpg
lm_0217_is20240927_124427_7578_85529230,images/lm_0217_is20240927_124427_7578_85529230.jpg,masks_crown/lm_0217_is20240927_124427_7578_85529230_crown.png,masks_root/lm_0217_is20240927_124427_7578_85529230_root.png,masks_combined/lm_0217_is20240927_124427_7578_85529230_combined.png,masks_multiclass/lm_0217_is20240927_124427_7578_85529230.png,929,676,True,test,IS20240927_124427_7578_85529230.json,IS20240927_124427_7578_85529230.jpg
lm_0218_is20240930_165905_4233_32699650,images/lm_0218_is20240930_165905_4233_32699650.jpg,masks_crown/lm_0218_is20240930_165905_4233_32699650_crown.png,masks_root/lm_0218_is20240930_165905_4233_32699650_root.png,masks_combined/lm_0218_is20240930_165905_4233_32699650_combined.png,masks_multiclass/lm_0218_is20240930_165905_4233_32699650.png,929,676,True,train,IS20240930_165905_4233_32699650.json,IS20240930_165905_4233_32699650.jpg
lm_0219_is20241004_124820_5284_86403984,images/lm_0219_is20241004_124820_5284_86403984.jpg,masks_crown/lm_0219_is20241004_124820_5284_86403984_crown.png,masks_root/lm_0219_is20241004_124820_5284_86403984_root.png,masks_combined/lm_0219_is20241004_124820_5284_86403984_combined.png,masks_multiclass/lm_0219_is20241004_124820_5284_86403984.png,929,676,True,train,IS20241004_124820_5284_86403984.json,IS20241004_124820_5284_86403984.jpg
lm_0220_is20241004_124855_6259_45665297,images/lm_0220_is20241004_124855_6259_45665297.jpg,masks_crown/lm_0220_is20241004_124855_6259_45665297_crown.png,masks_root/lm_0220_is20241004_124855_6259_45665297_root.png,masks_combined/lm_0220_is20241004_124855_6259_45665297_combined.png,masks_multiclass/lm_0220_is20241004_124855_6259_45665297.png,929,676,True,val,IS20241004_124855_6259_45665297.json,IS20241004_124855_6259_45665297.jpg
lm_0221_is20241004_130548_1028_94233927,images/lm_0221_is20241004_130548_1028_94233927.jpg,masks_crown/lm_0221_is20241004_130548_1028_94233927_crown.png,masks_root/lm_0221_is20241004_130548_1028_94233927_root.png,masks_combined/lm_0221_is20241004_130548_1028_94233927_combined.png,masks_multiclass/lm_0221_is20241004_130548_1028_94233927.png,929,676,True,train,IS20241004_130548_1028_94233927.json,IS20241004_130548_1028_94233927.jpg
lm_0222_is20241004_130613_3376_85691822,images/lm_0222_is20241004_130613_3376_85691822.jpg,masks_crown/lm_0222_is20241004_130613_3376_85691822_crown.png,masks_root/lm_0222_is20241004_130613_3376_85691822_root.png,masks_combined/lm_0222_is20241004_130613_3376_85691822_combined.png,masks_multiclass/lm_0222_is20241004_130613_3376_85691822.png,929,676,True,train,IS20241004_130613_3376_85691822.json,IS20241004_130613_3376_85691822.jpg
lm_0223_is20241004_161301_5619_36969435,images/lm_0223_is20241004_161301_5619_36969435.jpg,masks_crown/lm_0223_is20241004_161301_5619_36969435_crown.png,masks_root/lm_0223_is20241004_161301_5619_36969435_root.png,masks_combined/lm_0223_is20241004_161301_5619_36969435_combined.png,masks_multiclass/lm_0223_is20241004_161301_5619_36969435.png,929,676,True,train,IS20241004_161301_5619_36969435.json,IS20241004_161301_5619_36969435.jpg
lm_0224_is20241010_142350_1188_41798836,images/lm_0224_is20241010_142350_1188_41798836.jpg,masks_crown/lm_0224_is20241010_142350_1188_41798836_crown.png,masks_root/lm_0224_is20241010_142350_1188_41798836_root.png,masks_combined/lm_0224_is20241010_142350_1188_41798836_combined.png,masks_multiclass/lm_0224_is20241010_142350_1188_41798836.png,929,676,True,train,IS20241010_142350_1188_41798836.json,IS20241010_142350_1188_41798836.jpg
lm_0225_is20241010_142504_5535_47923108,images/lm_0225_is20241010_142504_5535_47923108.jpg,masks_crown/lm_0225_is20241010_142504_5535_47923108_crown.png,masks_root/lm_0225_is20241010_142504_5535_47923108_root.png,masks_combined/lm_0225_is20241010_142504_5535_47923108_combined.png,masks_multiclass/lm_0225_is20241010_142504_5535_47923108.png,929,676,True,train,IS20241010_142504_5535_47923108.json,IS20241010_142504_5535_47923108.jpg
lm_0226_is20241010_162252_5245_13475647,images/lm_0226_is20241010_162252_5245_13475647.jpg,masks_crown/lm_0226_is20241010_162252_5245_13475647_crown.png,masks_root/lm_0226_is20241010_162252_5245_13475647_root.png,masks_combined/lm_0226_is20241010_162252_5245_13475647_combined.png,masks_multiclass/lm_0226_is20241010_162252_5245_13475647.png,929,676,True,train,IS20241010_162252_5245_13475647.json,IS20241010_162252_5245_13475647.jpg
lm_0227_is20241011_173905_1777_01534532,images/lm_0227_is20241011_173905_1777_01534532.jpg,masks_crown/lm_0227_is20241011_173905_1777_01534532_crown.png,masks_root/lm_0227_is20241011_173905_1777_01534532_root.png,masks_combined/lm_0227_is20241011_173905_1777_01534532_combined.png,masks_multiclass/lm_0227_is20241011_173905_1777_01534532.png,929,676,True,train,IS20241011_173905_1777_01534532.json,IS20241011_173905_1777_01534532.jpg
lm_0228_is20241015_152520_6551_10577987,images/lm_0228_is20241015_152520_6551_10577987.jpg,masks_crown/lm_0228_is20241015_152520_6551_10577987_crown.png,masks_root/lm_0228_is20241015_152520_6551_10577987_root.png,masks_combined/lm_0228_is20241015_152520_6551_10577987_combined.png,masks_multiclass/lm_0228_is20241015_152520_6551_10577987.png,929,676,True,train,IS20241015_152520_6551_10577987.json,IS20241015_152520_6551_10577987.jpg
lm_0229_is20241015_152623_6027_64165849,images/lm_0229_is20241015_152623_6027_64165849.jpg,masks_crown/lm_0229_is20241015_152623_6027_64165849_crown.png,masks_root/lm_0229_is20241015_152623_6027_64165849_root.png,masks_combined/lm_0229_is20241015_152623_6027_64165849_combined.png,masks_multiclass/lm_0229_is20241015_152623_6027_64165849.png,929,676,True,train,IS20241015_152623_6027_64165849.json,IS20241015_152623_6027_64165849.jpg
lm_0230_is20241017_192748_4979_04848441,images/lm_0230_is20241017_192748_4979_04848441.jpg,masks_crown/lm_0230_is20241017_192748_4979_04848441_crown.png,masks_root/lm_0230_is20241017_192748_4979_04848441_root.png,masks_combined/lm_0230_is20241017_192748_4979_04848441_combined.png,masks_multiclass/lm_0230_is20241017_192748_4979_04848441.png,929,676,True,test,IS20241017_192748_4979_04848441.json,IS20241017_192748_4979_04848441.jpg
lm_0231_is20241017_193025_9162_45308739,images/lm_0231_is20241017_193025_9162_45308739.jpg,masks_crown/lm_0231_is20241017_193025_9162_45308739_crown.png,masks_root/lm_0231_is20241017_193025_9162_45308739_root.png,masks_combined/lm_0231_is20241017_193025_9162_45308739_combined.png,masks_multiclass/lm_0231_is20241017_193025_9162_45308739.png,929,676,True,train,IS20241017_193025_9162_45308739.json,IS20241017_193025_9162_45308739.jpg
lm_0232_is20241019_193942_6105_39475350,images/lm_0232_is20241019_193942_6105_39475350.jpg,masks_crown/lm_0232_is20241019_193942_6105_39475350_crown.png,masks_root/lm_0232_is20241019_193942_6105_39475350_root.png,masks_combined/lm_0232_is20241019_193942_6105_39475350_combined.png,masks_multiclass/lm_0232_is20241019_193942_6105_39475350.png,929,676,True,train,IS20241019_193942_6105_39475350.json,IS20241019_193942_6105_39475350.jpg
lm_0233_is20241024_160551_2212_35411051,images/lm_0233_is20241024_160551_2212_35411051.jpg,masks_crown/lm_0233_is20241024_160551_2212_35411051_crown.png,masks_root/lm_0233_is20241024_160551_2212_35411051_root.png,masks_combined/lm_0233_is20241024_160551_2212_35411051_combined.png,masks_multiclass/lm_0233_is20241024_160551_2212_35411051.png,929,676,True,val,IS20241024_160551_2212_35411051.json,IS20241024_160551_2212_35411051.jpg
lm_0234_is20241025_173918_1108_56910265,images/lm_0234_is20241025_173918_1108_56910265.jpg,masks_crown/lm_0234_is20241025_173918_1108_56910265_crown.png,masks_root/lm_0234_is20241025_173918_1108_56910265_root.png,masks_combined/lm_0234_is20241025_173918_1108_56910265_combined.png,masks_multiclass/lm_0234_is20241025_173918_1108_56910265.png,929,676,True,train,IS20241025_173918_1108_56910265.json,IS20241025_173918_1108_56910265.jpg
lm_0235_is20241026_102652_7996_56035253,images/lm_0235_is20241026_102652_7996_56035253.jpg,masks_crown/lm_0235_is20241026_102652_7996_56035253_crown.png,masks_root/lm_0235_is20241026_102652_7996_56035253_root.png,masks_combined/lm_0235_is20241026_102652_7996_56035253_combined.png,masks_multiclass/lm_0235_is20241026_102652_7996_56035253.png,929,676,True,val,IS20241026_102652_7996_56035253.json,IS20241026_102652_7996_56035253.jpg
lm_0236_is20241028_101015_7109_87293762,images/lm_0236_is20241028_101015_7109_87293762.jpg,masks_crown/lm_0236_is20241028_101015_7109_87293762_crown.png,masks_root/lm_0236_is20241028_101015_7109_87293762_root.png,masks_combined/lm_0236_is20241028_101015_7109_87293762_combined.png,masks_multiclass/lm_0236_is20241028_101015_7109_87293762.png,929,676,True,test,IS20241028_101015_7109_87293762.json,IS20241028_101015_7109_87293762.jpg
lm_0237_is20241029_105141_5087_52968560,images/lm_0237_is20241029_105141_5087_52968560.jpg,masks_crown/lm_0237_is20241029_105141_5087_52968560_crown.png,masks_root/lm_0237_is20241029_105141_5087_52968560_root.png,masks_combined/lm_0237_is20241029_105141_5087_52968560_combined.png,masks_multiclass/lm_0237_is20241029_105141_5087_52968560.png,929,676,True,val,IS20241029_105141_5087_52968560.json,IS20241029_105141_5087_52968560.jpg
lm_0238_is20241105_094350_7182_24601644,images/lm_0238_is20241105_094350_7182_24601644.jpg,masks_crown/lm_0238_is20241105_094350_7182_24601644_crown.png,masks_root/lm_0238_is20241105_094350_7182_24601644_root.png,masks_combined/lm_0238_is20241105_094350_7182_24601644_combined.png,masks_multiclass/lm_0238_is20241105_094350_7182_24601644.png,929,676,True,train,IS20241105_094350_7182_24601644.json,IS20241105_094350_7182_24601644.jpg
lm_0239_is20241118_103044_3341_82101182,images/lm_0239_is20241118_103044_3341_82101182.jpg,masks_crown/lm_0239_is20241118_103044_3341_82101182_crown.png,masks_root/lm_0239_is20241118_103044_3341_82101182_root.png,masks_combined/lm_0239_is20241118_103044_3341_82101182_combined.png,masks_multiclass/lm_0239_is20241118_103044_3341_82101182.png,929,676,True,train,IS20241118_103044_3341_82101182.json,IS20241118_103044_3341_82101182.jpg
lm_0240_is20241122_220655_3611_70438690,images/lm_0240_is20241122_220655_3611_70438690.jpg,masks_crown/lm_0240_is20241122_220655_3611_70438690_crown.png,masks_root/lm_0240_is20241122_220655_3611_70438690_root.png,masks_combined/lm_0240_is20241122_220655_3611_70438690_combined.png,masks_multiclass/lm_0240_is20241122_220655_3611_70438690.png,929,676,True,train,IS20241122_220655_3611_70438690.json,IS20241122_220655_3611_70438690.jpg
lm_0241_is20241122_222555_7450_06043739,images/lm_0241_is20241122_222555_7450_06043739.jpg,masks_crown/lm_0241_is20241122_222555_7450_06043739_crown.png,masks_root/lm_0241_is20241122_222555_7450_06043739_root.png,masks_combined/lm_0241_is20241122_222555_7450_06043739_combined.png,masks_multiclass/lm_0241_is20241122_222555_7450_06043739.png,929,676,True,train,IS20241122_222555_7450_06043739.json,IS20241122_222555_7450_06043739.jpg
lm_0242_is20241202_100658_6113_24976219,images/lm_0242_is20241202_100658_6113_24976219.jpg,masks_crown/lm_0242_is20241202_100658_6113_24976219_crown.png,masks_root/lm_0242_is20241202_100658_6113_24976219_root.png,masks_combined/lm_0242_is20241202_100658_6113_24976219_combined.png,masks_multiclass/lm_0242_is20241202_100658_6113_24976219.png,929,676,True,train,IS20241202_100658_6113_24976219.json,IS20241202_100658_6113_24976219.jpg
lm_0243_is20241206_162733_6134_01361484,images/lm_0243_is20241206_162733_6134_01361484.jpg,masks_crown/lm_0243_is20241206_162733_6134_01361484_crown.png,masks_root/lm_0243_is20241206_162733_6134_01361484_root.png,masks_combined/lm_0243_is20241206_162733_6134_01361484_combined.png,masks_multiclass/lm_0243_is20241206_162733_6134_01361484.png,929,676,True,train,IS20241206_162733_6134_01361484.json,IS20241206_162733_6134_01361484.jpg
lm_0244_is20241206_162755_3413_15637704,images/lm_0244_is20241206_162755_3413_15637704.jpg,masks_crown/lm_0244_is20241206_162755_3413_15637704_crown.png,masks_root/lm_0244_is20241206_162755_3413_15637704_root.png,masks_combined/lm_0244_is20241206_162755_3413_15637704_combined.png,masks_multiclass/lm_0244_is20241206_162755_3413_15637704.png,929,676,True,train,IS20241206_162755_3413_15637704.json,IS20241206_162755_3413_15637704.jpg
lm_0245_is20241212_203011_4284_55176547,images/lm_0245_is20241212_203011_4284_55176547.jpg,masks_crown/lm_0245_is20241212_203011_4284_55176547_crown.png,masks_root/lm_0245_is20241212_203011_4284_55176547_root.png,masks_combined/lm_0245_is20241212_203011_4284_55176547_combined.png,masks_multiclass/lm_0245_is20241212_203011_4284_55176547.png,929,676,True,train,IS20241212_203011_4284_55176547.json,IS20241212_203011_4284_55176547.jpg
lm_0246_is20241213_110447_9363_17584786,images/lm_0246_is20241213_110447_9363_17584786.jpg,masks_crown/lm_0246_is20241213_110447_9363_17584786_crown.png,masks_root/lm_0246_is20241213_110447_9363_17584786_root.png,masks_combined/lm_0246_is20241213_110447_9363_17584786_combined.png,masks_multiclass/lm_0246_is20241213_110447_9363_17584786.png,929,676,True,train,IS20241213_110447_9363_17584786.json,IS20241213_110447_9363_17584786.jpg
lm_0247_is20241220_115712_6809_39874135,images/lm_0247_is20241220_115712_6809_39874135.jpg,masks_crown/lm_0247_is20241220_115712_6809_39874135_crown.png,masks_root/lm_0247_is20241220_115712_6809_39874135_root.png,masks_combined/lm_0247_is20241220_115712_6809_39874135_combined.png,masks_multiclass/lm_0247_is20241220_115712_6809_39874135.png,929,676,True,train,IS20241220_115712_6809_39874135.json,IS20241220_115712_6809_39874135.jpg
lm_0248_is20250123_203803_8521_25569125,images/lm_0248_is20250123_203803_8521_25569125.jpg,masks_crown/lm_0248_is20250123_203803_8521_25569125_crown.png,masks_root/lm_0248_is20250123_203803_8521_25569125_root.png,masks_combined/lm_0248_is20250123_203803_8521_25569125_combined.png,masks_multiclass/lm_0248_is20250123_203803_8521_25569125.png,929,676,True,train,IS20250123_203803_8521_25569125.json,IS20250123_203803_8521_25569125.jpg
lm_0249_is20250129_165711_5372_25897832,images/lm_0249_is20250129_165711_5372_25897832.jpg,masks_crown/lm_0249_is20250129_165711_5372_25897832_crown.png,masks_root/lm_0249_is20250129_165711_5372_25897832_root.png,masks_combined/lm_0249_is20250129_165711_5372_25897832_combined.png,masks_multiclass/lm_0249_is20250129_165711_5372_25897832.png,929,676,True,train,IS20250129_165711_5372_25897832.json,IS20250129_165711_5372_25897832.jpg
lm_0250_is20250228_200410_5073_30950725,images/lm_0250_is20250228_200410_5073_30950725.jpg,masks_crown/lm_0250_is20250228_200410_5073_30950725_crown.png,masks_root/lm_0250_is20250228_200410_5073_30950725_root.png,masks_combined/lm_0250_is20250228_200410_5073_30950725_combined.png,masks_multiclass/lm_0250_is20250228_200410_5073_30950725.png,929,676,True,train,IS20250228_200410_5073_30950725.json,IS20250228_200410_5073_30950725.jpg
lm_0251_is20250228_201355_4800_12243016,images/lm_0251_is20250228_201355_4800_12243016.jpg,masks_crown/lm_0251_is20250228_201355_4800_12243016_crown.png,masks_root/lm_0251_is20250228_201355_4800_12243016_root.png,masks_combined/lm_0251_is20250228_201355_4800_12243016_combined.png,masks_multiclass/lm_0251_is20250228_201355_4800_12243016.png,929,676,True,train,IS20250228_201355_4800_12243016.json,IS20250228_201355_4800_12243016.jpg
lm_0252_is20250304_201543_4025_56163764,images/lm_0252_is20250304_201543_4025_56163764.jpg,masks_crown/lm_0252_is20250304_201543_4025_56163764_crown.png,masks_root/lm_0252_is20250304_201543_4025_56163764_root.png,masks_combined/lm_0252_is20250304_201543_4025_56163764_combined.png,masks_multiclass/lm_0252_is20250304_201543_4025_56163764.png,929,676,True,train,IS20250304_201543_4025_56163764.json,IS20250304_201543_4025_56163764.jpg
lm_0253_is20250304_201719_2600_74362442,images/lm_0253_is20250304_201719_2600_74362442.jpg,masks_crown/lm_0253_is20250304_201719_2600_74362442_crown.png,masks_root/lm_0253_is20250304_201719_2600_74362442_root.png,masks_combined/lm_0253_is20250304_201719_2600_74362442_combined.png,masks_multiclass/lm_0253_is20250304_201719_2600_74362442.png,929,676,True,train,IS20250304_201719_2600_74362442.json,IS20250304_201719_2600_74362442.jpg
lm_0254_is20250314_170350_1985_82266928,images/lm_0254_is20250314_170350_1985_82266928.jpg,masks_crown/lm_0254_is20250314_170350_1985_82266928_crown.png,masks_root/lm_0254_is20250314_170350_1985_82266928_root.png,masks_combined/lm_0254_is20250314_170350_1985_82266928_combined.png,masks_multiclass/lm_0254_is20250314_170350_1985_82266928.png,929,676,True,train,IS20250314_170350_1985_82266928.json,IS20250314_170350_1985_82266928.jpg
lm_0255_is20250315_115121_2449_11581456,images/lm_0255_is20250315_115121_2449_11581456.jpg,masks_crown/lm_0255_is20250315_115121_2449_11581456_crown.png,masks_root/lm_0255_is20250315_115121_2449_11581456_root.png,masks_combined/lm_0255_is20250315_115121_2449_11581456_combined.png,masks_multiclass/lm_0255_is20250315_115121_2449_11581456.png,929,676,True,train,IS20250315_115121_2449_11581456.json,IS20250315_115121_2449_11581456.jpg
lm_0256_is20250320_182413_7074_16942757,images/lm_0256_is20250320_182413_7074_16942757.jpg,masks_crown/lm_0256_is20250320_182413_7074_16942757_crown.png,masks_root/lm_0256_is20250320_182413_7074_16942757_root.png,masks_combined/lm_0256_is20250320_182413_7074_16942757_combined.png,masks_multiclass/lm_0256_is20250320_182413_7074_16942757.png,929,676,True,val,IS20250320_182413_7074_16942757.json,IS20250320_182413_7074_16942757.jpg
lm_0257_is20250325_191906_0852_36232967,images/lm_0257_is20250325_191906_0852_36232967.jpg,masks_crown/lm_0257_is20250325_191906_0852_36232967_crown.png,masks_root/lm_0257_is20250325_191906_0852_36232967_root.png,masks_combined/lm_0257_is20250325_191906_0852_36232967_combined.png,masks_multiclass/lm_0257_is20250325_191906_0852_36232967.png,929,676,True,train,IS20250325_191906_0852_36232967.json,IS20250325_191906_0852_36232967.jpg
lm_0258_is20250325_195443_6509_08001218,images/lm_0258_is20250325_195443_6509_08001218.jpg,masks_crown/lm_0258_is20250325_195443_6509_08001218_crown.png,masks_root/lm_0258_is20250325_195443_6509_08001218_root.png,masks_combined/lm_0258_is20250325_195443_6509_08001218_combined.png,masks_multiclass/lm_0258_is20250325_195443_6509_08001218.png,929,676,True,train,IS20250325_195443_6509_08001218.json,IS20250325_195443_6509_08001218.jpg
